# x, y
1.988054656982421875e+02 0.000000000000000000e+00 1.210000038146972656e+01
1.218095397949218750e+02 0.000000000000000000e+00 1.210000038146972656e+01
1.368661804199218750e+02 0.000000000000000000e+00 1.210000038146972656e+01
2.000000000000000000e+02 1.732556457519531250e+02 9.260153198242187500e+01
4.530886459350585938e+01 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 1.321325683593750000e+02 2.209847717285156250e+02
1.168147583007812500e+02 2.000000000000000000e+02 9.907579040527343750e+01
1.873065338134765625e+02 0.000000000000000000e+00 1.210000038146972656e+01
7.661499023437500000e+00 2.000000000000000000e+02 2.169202423095703125e+02
2.000000000000000000e+02 8.789721679687500000e+01 6.605036163330078125e+01
4.412481689453125000e+01 2.000000000000000000e+02 1.176048202514648438e+02
2.000000000000000000e+02 4.738519287109375000e+01 4.717725372314453125e+01
9.655761718750000000e+01 2.000000000000000000e+02 9.995196533203125000e+01
3.250429916381835938e+01 0.000000000000000000e+00 1.210000038146972656e+01
1.439482879638671875e+02 0.000000000000000000e+00 1.210000038146972656e+01
2.000000000000000000e+02 3.837037658691406250e+01 4.246423339843750000e+01
1.009417114257812500e+02 2.000000000000000000e+02 9.968092346191406250e+01
1.069543762207031250e+02 2.000000000000000000e+02 9.939395904541015625e+01
0.000000000000000000e+00 6.228332519531250000e+01 1.376851654052734375e+02
0.000000000000000000e+00 1.520706176757812500e+02 2.381266021728515625e+02
2.000000000000000000e+02 3.733930969238281250e+01 4.192097473144531250e+01
1.942264099121093750e+02 2.000000000000000000e+02 9.858836364746093750e+01
0.000000000000000000e+00 5.298803710937500000e+01 1.225179595947265625e+02
1.520924377441406250e+02 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 1.924255371093750000e+00 1.659933853149414062e+01
2.000000000000000000e+02 9.635189819335937500e+01 6.939163970947265625e+01
4.296217727661132812e+01 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 1.151360473632812500e+02 2.045440063476562500e+02
3.496876525878906250e+01 0.000000000000000000e+00 1.210000038146972656e+01
2.255517578125000000e+01 2.000000000000000000e+02 1.546721496582031250e+02
2.000000000000000000e+02 1.385693664550781250e+02 8.347393798828125000e+01
2.000000000000000000e+02 1.429626770019531250e+02 8.473258209228515625e+01
1.633924865722656250e+02 0.000000000000000000e+00 1.210000038146972656e+01
2.000000000000000000e+02 8.864434814453125000e+01 6.635372924804687500e+01
0.000000000000000000e+00 4.156158447265625000e+01 1.020782241821289062e+02
0.000000000000000000e+00 6.932305908203125000e+01 1.483685150146484375e+02
7.497961425781250000e+01 2.000000000000000000e+02 1.026302032470703125e+02
1.779348449707031250e+02 2.000000000000000000e+02 9.860134124755859375e+01
2.000000000000000000e+02 1.048956909179687500e+02 7.257243347167968750e+01
2.000000000000000000e+02 1.561705932617187500e+02 8.832707977294921875e+01
0.000000000000000000e+00 4.883843994140625000e+01 1.153313064575195312e+02
7.459625244140625000e+01 2.000000000000000000e+02 1.027088241577148438e+02
2.000000000000000000e+02 6.683978271484375000e+01 5.682028198242187500e+01
7.770108032226562500e+01 0.000000000000000000e+00 1.210000038146972656e+01
4.579724121093750000e+01 2.000000000000000000e+02 1.160748138427734375e+02
2.000000000000000000e+02 1.546032714843750000e+02 8.791460418701171875e+01
0.000000000000000000e+00 1.793433837890625000e+02 2.586148376464843750e+02
1.162349929809570312e+02 0.000000000000000000e+00 1.210000038146972656e+01
1.136271133422851562e+02 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 7.707934570312500000e+01 1.594054565429687500e+02
0.000000000000000000e+00 5.479809570312500000e+01 1.255707244873046875e+02
1.341351013183593750e+02 2.000000000000000000e+02 9.878697967529296875e+01
2.000000000000000000e+02 9.751150512695312500e+01 6.983457946777343750e+01
1.947623291015625000e+02 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 1.855192871093750000e+02 2.628605346679687500e+02
2.000000000000000000e+02 7.152600097656250000e+01 5.898941802978515625e+01
3.176147460937500000e+01 2.000000000000000000e+02 1.339373779296875000e+02
1.186396255493164062e+02 0.000000000000000000e+00 1.210000038146972656e+01
2.000000000000000000e+02 1.523120117187500000e+01 2.984314155578613281e+01
9.182913970947265625e+01 0.000000000000000000e+00 1.210000038146972656e+01
8.941441345214843750e+01 0.000000000000000000e+00 1.210000038146972656e+01
1.719204101562500000e+02 0.000000000000000000e+00 1.210000038146972656e+01
3.403426361083984375e+01 0.000000000000000000e+00 1.210000038146972656e+01
2.000000000000000000e+02 1.226828918457031250e+02 7.862735748291015625e+01
2.000000000000000000e+02 9.226809692382812500e+01 6.780261993408203125e+01
1.945841674804687500e+02 2.000000000000000000e+02 9.858818054199218750e+01
1.272949600219726562e+02 0.000000000000000000e+00 1.210000038146972656e+01
1.499108409881591797e+01 0.000000000000000000e+00 1.210000038146972656e+01
3.783647918701171875e+01 0.000000000000000000e+00 1.210000038146972656e+01
2.000000000000000000e+02 1.860704040527343750e+01 3.187253952026367188e+01
1.287597045898437500e+02 2.000000000000000000e+02 9.885157775878906250e+01
1.088583984375000000e+02 2.000000000000000000e+02 9.931968688964843750e+01
5.072576904296875000e+01 2.000000000000000000e+02 1.122448959350585938e+02
1.910413970947265625e+02 0.000000000000000000e+00 1.210000038146972656e+01
0.000000000000000000e+00 1.820769042968750000e+02 2.605102233886718750e+02
2.213256835937500000e+01 2.000000000000000000e+02 1.558730773925781250e+02
2.000000000000000000e+02 6.096533203125000000e+01 5.401053619384765625e+01
2.000000000000000000e+02 1.771796569824218750e+02 9.352996063232421875e+01
4.291107177734375000e+01 2.000000000000000000e+02 1.187983245849609375e+02
0.000000000000000000e+00 1.392778930664062500e+02 2.273698577880859375e+02
9.583129882812500000e+00 2.000000000000000000e+02 2.060530242919921875e+02
